"","MDS1","MDS2"
"1",-0.963213836382047,-0.231313880551377
"2",-0.44074418712632,-0.651308523264854
"3",0.346007783491166,-0.636699882128513
"4",-1.21291897131519,0.0471913047921443
"5",0.0178815789694454,0.702494941227568
"6",-0.381319970244405,-0.25203314362037
"7",0.367529743602452,0.418448777116895
"8",-0.43211016754789,-1.06449851928086
"9",1.1032999771279,0.465273011501447
"10",1.11288575473505,0.866540822787832
"11",0.692909138273722,-0.108092450413093
"12",0.632829380624735,-0.496076060406761
"13",1.10984839417701,0.585494697403931
"14",-0.886130926315779,0.630642553021044
"15",-0.53320779469518,-0.569963405554591
"16",0.633138073204527,-0.85319195583394
"17",-0.144580975627639,0.528597243987468
"18",-0.509897328789474,0.205810706191628
"19",-0.536188397168222,-0.0962845983114332
"20",-0.761079492657728,-0.264628942954212
"21",0.596676559650939,0.157662464682277
"22",0.809771265211878,-1.51613584196716
"23",-0.689787344658823,0.842518161401411
"24",-1.01136094377142,0.217253752269142
"25",1.5981493227319,-0.437831689540868
"26",0.395050606152154,0.842726122009337
"27",-0.933504116641344,-0.183019170452865
"28",-0.179937356614964,-0.449962018515353
"29",-1.01513661357298,0.273279529161409
"30",-0.826391497349853,0.349194915864829
"31",-0.370161628441605,0.981951625753971
"32",0.719274925265347,0.892795317773451
"33",-0.461829805600365,0.0745790491337935
"34",1.02148891763389,0.012084468624757
"35",1.26099574479364,-0.677735827020534
"36",0.83147850144752,0.736451439699568
"37",-0.870520316732982,0.509761439097018
"38",-0.630782765223368,-0.659440026000151
"39",-1.05904658351672,-0.55596186320472
"40",0.361028851733757,-1.141670048256
"41",-0.599904182957205,-0.44516767226871
"42",0.772331669149904,0.0303401022761395
"43",-0.761637628542026,0.958923859608966
"44",-0.777225242818332,-0.554571168724888
"45",0.466210334208056,0.786382718174118
"46",0.776138687457594,-0.255718118821152
"47",-0.171930481501004,-0.202777451287067
"48",1.53562334617027,0.187683234819327
