"","MDS1","MDS2"
"1",0.470970710993676,0.506592306365888
"2",-0.514848437104842,-0.764110714150283
"3",-0.00439617688365551,-1.31074947013302
"4",1.07909661756373,-0.500044541326143
"5",0.682815145339533,0.568590262470565
"6",0.722653154478382,-0.622071083320859
"7",1.02788316219599,1.17523273012519
"8",0.508897471565477,-0.831029310632144
"9",0.396641581152671,0.946650424073596
"10",-0.0451674292351192,0.97629042037936
"11",-0.766766010104409,0.370793793450928
"12",0.186779320177009,0.280340944673892
"13",-0.392372120508244,0.719668029188004
"14",0.139304888852542,0.171034006617504
"15",0.0639276701825096,-0.797902621483482
"16",0.163402355348679,-0.915845174667266
"17",0.63267926907355,-0.104103431354415
"18",0.118371115772141,-0.286893959344107
"19",-0.647480085840023,-0.318364501546952
"20",-0.341828428848544,-0.680862999628993
"21",-0.900066837113756,0.0479292747801132
"22",-0.737292135720821,-1.12193164969575
"23",1.81219812191087,0.0997551642325094
"24",1.28515364686453,0.217923808560708
"25",-1.47551643060007,0.401667684951054
"26",-0.0118967415376984,1.08636577924711
"27",1.19612610473384,-0.367580552564195
"28",0.938204779529774,0.231430132266341
"29",1.04088397696369,-0.235863810656059
"30",0.0630574509611989,0.638659385898753
"31",0.889858948645394,0.0703463972297199
"32",-0.101637688956498,1.31393144841702
"33",0.52346192399989,-0.220299109690223
"34",-1.4178257206491,-0.356596304996872
"35",-0.892683298839716,0.852882635192483
"36",0.19958464584563,-0.563470184628758
"37",0.421979089915378,0.0934424161412836
"38",-0.114961566582028,-0.282365418881421
"39",-0.364842356966037,0.116441816319596
"40",-1.44804201952618,0.759169232835539
"41",-0.646606130826755,-0.576387695694114
"42",-0.515437786803014,0.37836050450629
"43",0.566319849224246,0.0662199125560164
"44",-0.520611896653331,0.165148718480895
"45",-0.0999869354522129,-0.851020243377901
"46",-0.687398318173331,-0.111746876708705
"47",-0.900543660109121,-0.540930854815509
"48",-1.58204278825583,0.105303280336813
