sum.taxonomy	EB01	EB02	EB03	EB04	EB05	EB06	EB07	EB08	EB09	EB10	EB11	EB12	EB13	EB14	EB15	EB16	EB17	EB18
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella;Rhinocladiella sp. MA 4765;	2	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	2
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Veronaea;Veronaea botryosa;	0	0	14	0	0	0	0	0	0	0	0	0	5	0	1	6	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;;;	5	0	0	8	2	0	0	0	1	11	12	3	7	13	0	16	3	4
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;;Chaetothyriales sp. MP-2014;	0	0	6	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;NA;Chaetothyriales sp. MP-2014;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;NA;Chaetothyriales sp.;	0	0	6	4	0	3	0	0	0	0	14	1	0	1	1	0	0	1
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;Sarcinomyces;Sarcinomyces crustaceus;	0	0	2	1	0	0	0	0	7	6	0	0	0	0	15	1	0	14
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia;;	0	0	0	3	0	0	0	0	0	2	7	0	0	14	2	3	8	16
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus cavernicola;	0	0	0	0	0	0	0	0	0	0	0	0	19	1	0	1	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;NA;;	0	3	0	0	0	0	0	0	53	0	0	63	0	0	9	0	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;;	12	188	239	58	37	38	2	0	2232	99	224	421	109	1548	784	130	181	311
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium digitatum;	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium humicoloides;	0	0	0	9	0	0	0	0	2	3	0	0	0	0	1	1	5	2
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium parviverrucosum;	0	0	0	0	0	0	0	0	0	4	6	16	0	2	0	0	0	3
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium sp. GW_OTU49;	0	0	3	2	0	0	0	0	1	3	2	0	0	19	0	35	1	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium sp. MAB-2010f;	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	33	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium sp.;	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Thysanophora;Thysanophora penicillioides;	0	0	19	0	0	1	0	0	30	1	0	3	0	2	17	3	6	28
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;NA;;;	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Sagenomella;;	0	6	0	0	0	2	0	0	86	0	0	0	0	0	0	0	0	1
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Sagenomella;Sagenomella humicola;	0	0	1	0	3	1	0	0	98	4	9	4	0	4	22	15	16	3
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Sagenomella;Sagenomella striatispora;	0	0	0	3	16	50	0	0	8	1	0	3	0	22	2	4	8	1
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces purpureogenus;	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Mycocaliciales;Mycocaliciaceae;Mycocalicium;;	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Phaeomoniellales;NA;Phaeomoniella;;	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Verrucariales;NA;NA;Verrucariales sp. RB-2011;	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Bagliettoa;Bagliettoa suzaeana;	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;;	0	0	738	0	0	0	0	0	0	0	0	0	0	26	1	193	0	8
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;Verrucaria elaeomelaena;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;Verrucaria rosula;	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;Verrucaria sublobulata;	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota;Fungi;Ascomycota;Geoglossomycetes;Geoglossales;Geoglossaceae;Geoglossum;Geoglossum dunense;	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Eukaryota;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Cladoniaceae;Cladonia;Cladonia furcata;	0	0	0	2	3	2	0	0	4	5	0	0	0	1	7	13	0	0
Eukaryota;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Lecanoraceae;Miriquidica;Miriquidica sp. DS8170;	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Hypogymnia;Hypogymnia submundata;	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Parmelia;Parmelia sp. Hur R0090039;	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Cordieritidaceae;Ionomidotis;Ionomidotis fulvotingens;	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Blumeriella;Blumeriella kerriae;	0	0	0	0	0	0	0	0	0	0	4	0	33	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Calloria;Calloria urticae;	0	0	680	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Laetinaevia;Laetinaevia carneoflavida;	0	0	33	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Mollisia;Mollisia sp.;	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;NA;;	0	0	0	13	0	0	0	0	0	2	0	0	0	0	0	3	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Articulospora;Articulospora proliferata;	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Claussenomyces;;	2	49	21	2	0	0	0	0	269	4	0	0	33	4	18	67	7	53
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Claussenomyces;Claussenomyces kirschsteinianus;	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Claussenomyces;Claussenomyces sp.;	0	68	0	0	4	0	0	0	3	1	0	0	0	0	1	1	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Durella;Durella macrospora;	0	1	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	8
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Helotium;Helotium uvidulum;	3	3	12	29	4	15	0	0	21	29	57	3	0	4	460	24	8	102
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Heterosphaeria;Heterosphaeria patella;	0	0	0	0	10	0	0	0	2	0	0	0	9	2	27	15	0	1
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Hymenoscyphus;;	0	1	14	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Hymenoscyphus;Hymenoscyphus kiko;	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Hymenoscyphus;Hymenoscyphus scutula;	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Hymenoscyphus;Hymenoscyphus sp. FC-2727;	0	0	65	0	0	1	0	0	0	0	0	0	3	0	0	0	5	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Meliniomyces;;	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Meliniomyces;Meliniomyces bicolor;	0	0	0	0	0	22	0	0	0	0	2	100	0	0	20	0	1	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;NA;;	2	2	0	0	0	1	0	0	0	28	1	1	1	342	69	96	4	3
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Phaeohelotium;Phaeohelotium epiphyllum;	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	233	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Roseodiscus;Roseodiscus subcarneus;	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tricladium;Tricladium minutum;	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Arachnopeziza;Arachnopeziza aurata;	0	0	0	0	0	0	0	0	0	0	3	3	0	0	1	0	0	1
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Ciliolarina;Ciliolarina pinicola;	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Gemmina;Gemmina gemmarum;	0	0	0	34	0	13	0	0	0	17	0	0	0	1	211	0	2	6
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Gyoerffyella;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Gyoerffyella;Gyoerffyella rotula;	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hamatocanthoscypha;Hamatocanthoscypha laricionis;	1	0	0	3	0	0	0	0	13	2	0	0	0	1	247	0	0	74
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Lachnum;;	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Lachnum;Lachnum sp. YT-2016;	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	4	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;NA;;	0	0	0	0	0	3	0	0	0	3	1	6	0	17	14	5	0	4
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;NA;Hyaloscyphaceae sp. BDI;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;NA;Hyaloscyphaceae sp. HB9933;	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Pezizella;Pezizella discreta;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Alatospora;;	0	5	332	1	0	0	0	0	75	0	1	1	98	2	18	20	0	34
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Alatospora;Alatospora acuminata;	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Flagellospora;Flagellospora saccata;	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	30	0	1
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Gorgomyces;Gorgomyces honrubiae;	0	14	0	0	0	0	0	0	4	0	0	0	1	21	0	11	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Leotia;Leotia lubrica;	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Miniancora;Miniancora allisoniensis;	3	0	6	2	3	0	0	0	22	0	0	0	35	112	16	16	0	27
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;NA;;	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Pezoloma;Pezoloma ericae;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;;;	198	396	387	660	93	175	0	0	428	569	1948	131	576	766	1418	1147	545	1322
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;;Helotiales sp. MMW-2013a;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;;Helotiales sp. MMW-2013b;	4	468	1	3	1	0	0	0	136	8	22	2	125	20	6	81	6	83
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Cadophora;Cadophora finlandica;	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Cadophora;Cadophora sp. 10 KW-2015;	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Chalara;Chalara pseudoaffinis;	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	5
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Coleophoma;;	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Hyalodendriella;Hyalodendriella betulae;	0	6	224	0	0	0	0	0	2	1	0	0	0	0	0	1	7	5
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Infundichalara;Infundichalara microchona;	30	2	80	22	22	4	0	0	208	70	3	0	34	9	204	209	12	94
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Leptodontidium;;	0	0	0	0	0	5	0	0	0	3	0	4	2	0	8	38	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Microglossum;Microglossum griseoviride;	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Mycoarthris;;	0	0	0	0	0	0	0	0	30	0	1	0	6	19	0	28	1	18
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Mycoarthris;Mycoarthris sp. S-8;	5	0	77	6	11	1	0	0	279	8	0	1	23	66	42	204	7	421
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;[Chloridium] paucisporum;	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;ericoid mycorrhizal sp. Sd9;	38	0	0	1	0	11	0	0	0	22	0	0	0	2	31	0	0	1
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp. 4 RB-2011;	0	0	36	0	0	0	0	0	0	0	1	0	2	0	9	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp. B1;	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp. DU60;	39	194	6	14	28	141	0	0	179	82	1	4	10	15	204	179	27	99
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp. HB9934a;	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp. I12F-02256;	1	0	0	23	0	1	0	0	0	16	0	0	0	1	35	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp. MKOTU39;	0	0	3	2	0	0	0	0	0	3	0	0	8	15	0	42	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp. MKOTU9;	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp. MMW-2013b;	0	10	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	13
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp. PIMO_265;	0	0	2	1	1	0	0	0	5	0	0	0	19	7	8	10	3	4
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp. REF049;	0	0	1	0	0	0	0	0	1	0	0	0	6	1	4	0	1	5
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp. REF050;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;Helotiales sp.;	1	1	7	9	4	0	0	0	5	1	5	0	0	14	23	39	1	5
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Phialocephala;;	0	0	0	0	0	2	0	0	0	0	0	5	0	9	1	4	1	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Xenopolyscytalum;Xenopolyscytalum sp. CCF 4159;	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Botrytis;Botrytis cinerea;	0	0	1	1	0	0	0	0	11	0	0	0	18	6	1	13	0	5
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Moellerodiscus;Moellerodiscus iodotingens;	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Pycnopeziza;Pycnopeziza sejournei;	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Pycnopeziza;Pycnopeziza sympodialis;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	12	0	13
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Phacidiales;Phacidiaceae;NA;;	0	0	0	1	0	0	0	0	4	0	0	0	0	0	3	3	1	15
Eukaryota;Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus;;	0	0	16	0	0	0	0	0	1	0	0	0	0	0	2	6	0	0
Eukaryota;Fungi;Ascomycota;NA;;NA;Humicolopsis;Humicolopsis cephalosporioides;	0	0	0	1	2	0	0	0	1	1	0	0	0	2	1	0	0	1
Eukaryota;Fungi;Ascomycota;NA;;NA;Sympodiella;Sympodiella acicola;	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	1	0
Eukaryota;Fungi;Ascomycota;NA;;NA;Tetracladium;;	0	5	868	0	0	34	0	0	73	6	5	0	88	24	83	84	2	2
Eukaryota;Fungi;Ascomycota;NA;;NA;Tetracladium;Tetracladium furcatum;	0	0	0	1	1	0	0	0	0	5	0	0	0	1	0	0	0	0
Eukaryota;Fungi;Ascomycota;NA;;NA;Tetracladium;Tetracladium sp.;	0	0	1433	0	0	0	0	0	0	0	21	3	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;NA;Lecophagus;Lecophagus longisporus;	0	4	0	0	6	0	0	0	14	0	0	0	0	0	0	12	0	78
Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Dactylaria;Dactylaria lanosa;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Dactylaria;Dactylaria sp. P7;	1	0	47	0	0	1	0	0	0	0	8	2	0	3	7	8	0	0
Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Dactylella;Dactylella mammillata;	1	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0
Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Dactylellina;Dactylellina cionopaga;	0	0	3	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;NA;Orbiliaceae sp. HOB-2016a;	0	0	0	3	6	0	0	0	40	0	0	0	0	0	2	0	7	4
Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia alba;	0	0	0	0	0	0	0	0	0	32	0	0	0	2	0	0	0	0
Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia cardui;	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	30
Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia flavida;	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia sp. HOB-2016m;	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Chorioactidaceae;Neournula;Neournula pouchetii;	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Discinaceae;Hydnotrya;Hydnotrya tulasnei;	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Helvellaceae;Helvella;Helvella dryophila;	1	0	0	0	0	0	0	0	0	0	11	2	0	1	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Helvellaceae;Helvella;Helvella sp. SOC902;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Helvellaceae;Helvella;Helvella vespertina;	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Morchellaceae;Morchella;;	0	1	0	0	0	0	0	0	392	0	0	0	291	0	0	0	0	26
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Morchellaceae;Morchella;Morchella sp. KOD-2015a;	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;NA;Phialea;Phialea strobilina;	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Chromelosporium;Chromelosporium carneum;	0	55	0	0	0	0	0	0	0	0	0	0	19	0	1	0	0	5
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Peziza;;	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Peziza;Peziza ellipsospora;	0	0	0	0	0	2	0	0	941	0	0	0	0	0	5	1	0	323
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Peziza;Peziza moseri;	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Genabea;Genabea fragilis;	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Genea;Genea gardneri;	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Genea;Genea harknessii;	0	0	0	0	0	0	0	0	0	48	26	2	0	2	1	0	0	7
Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Geopora;;	1	0	0	1	959	0	0	0	0	0	0	0	0	0	0	0	0	0
